분석인덱스,수집년월,키워드명,단어빈도,단어중요도,연결정도중심성,매개중심성
4293,2020-09,행복화성지역화폐,18,0.0274,0.0101,1.0E-4
4294,2020-09,손뜨개,17,0.0418,0.0201,0.0117
4295,2020-09,소파,17,0.0306,0.0034,0.0
4296,2020-09,아동복,17,0.032,0.0034,0.0
4297,2020-09,맥주,17,0.0263,0.0034,0.0
4298,2020-09,하머니,17,0.0284,0.0034,0.0
4299,2020-09,경기지역화폐,16,0.0286,0.0134,0.0
4300,2020-09,피자,16,0.0432,0.0067,0.006
4301,2020-09,염색,16,0.0333,0.0034,0.0
4302,2020-09,플라워,16,0.0543,0.0168,0.0091
4303,2020-09,짬뽕,15,0.0481,0.0067,0.001
4304,2020-09,장난감,15,0.0271,0.0067,0.0154
4305,2020-09,소고기,15,0.0234,0.0034,0.0
4306,2020-09,홍삼,15,0.0403,0.0034,0.0
4307,2020-09,옷,15,0.0279,0.0168,0.0152
4308,2020-09,레슨,15,0.0511,0.0134,0.0126
4309,2020-09,사과,14,0.0195,0.0034,0.0
4310,2020-09,콘택트렌즈,14,0.0214,0.0034,0.0
4311,2020-09,쇼핑,14,0.0272,0.0067,5.0E-4
4312,2020-09,꽈배기,14,0.0871,0.0034,0.0
4313,2020-09,먹거리,14,0.0301,0.0101,0.0032
4314,2020-09,골프,14,0.0473,0.0034,0.0
4315,2020-09,가맹,13,0.0311,0.0302,0.0017
4316,2020-09,와플,13,0.0405,0.0034,0.0
4317,2020-09,웨딩,13,0.0226,0.0034,0.0
4318,2020-09,장어,12,0.0719,0.0067,0.0
4319,2020-09,한정식,12,0.0389,0.0067,0.0
4320,2020-09,꽃다발,12,0.0307,0.0067,0.006
4321,2020-09,안경테,11,0.026,0.0034,0.0
4322,2020-09,학원비,11,0.0227,0.0101,0.0
4323,2020-09,다온카드,11,0.0252,0.0067,2.0E-4
4324,2020-09,이브자리,11,0.0534,0.0034,0.0
4325,2020-09,만두,11,0.0543,0.0134,0.0236
4326,2020-09,감자탕,11,0.0499,0.0067,0.006
4327,2020-09,가방,10,0.0362,0.0067,1.0E-4
4328,2020-09,팔찌,10,0.0742,0.0034,0.0
4329,2020-09,생활비,10,0.026,0.0034,0.0
4330,2020-09,꽃바구니,10,0.0262,0.0101,0.0124
4331,2020-09,카시트,10,0.025,0.0067,0.006
4332,2020-09,무한리필,10,0.0308,0.0101,1.0E-4
4333,2020-09,떡집,10,0.0547,0.0034,0.0
4334,2020-09,이유식,10,0.0298,0.0101,0.0014
4335,2020-09,무,10,0.0207,0.0101,0.0014
4336,2020-09,칼국수,10,0.0658,0.0034,0.0
4337,2020-09,냉면,10,0.0395,0.0067,0.006
4338,2020-09,쭈꾸미,9,0.0233,0.0067,0.0015
4339,2020-09,수학,9,0.0238,0.0034,0.0
4340,2020-09,순대,9,0.0363,0.0034,0.0
4341,2020-09,비누,9,0.0367,0.0067,0.0
4342,2020-09,한복,9,0.2432,0.0034,0.0
4343,2020-09,블라인드,9,0.0242,0.0067,0.0
4344,2020-09,테이크아웃,9,0.024,0.0134,0.0127
4345,2020-09,마크라메,9,0.0534,0.0034,0.0
4346,2020-09,커튼,9,0.0242,0.0067,0.0
4347,2020-09,페이백,9,0.0224,0.0034,0.0
4348,2020-09,김치찌개,9,0.0287,0.0034,0.0
4349,2020-09,코나카드,9,0.0253,0.0067,0.0
4350,2020-09,도시락,8,0.0639,0.0101,0.0061
4351,2020-09,우편,8,0.0264,0.0034,0.0
4352,2020-09,시흥화폐,8,0.0218,0.0101,0.0
4353,2020-09,화분,7,0.0264,0.0034,0.0
4354,2020-09,쌀국수,7,0.0507,0.0034,0.0
4355,2020-09,보쌈,7,0.081,0.0067,1.0E-4
4356,2020-09,차돌,7,0.0235,0.0101,9.0E-4
4357,2020-09,렌탈,7,0.0338,0.0101,0.0041
4358,2020-09,돼지갈비,7,0.0266,0.0034,0.0
4359,2020-09,와인,7,0.0301,0.0034,0.0
4360,2020-09,컵,7,0.027,0.0201,0.008
4361,2020-09,주유,7,0.0253,0.0067,0.0
4362,2020-09,참치,7,0.0727,0.0101,0.0
4363,2020-09,미술,7,0.0277,0.0067,0.0013
4364,2020-09,아동수당,6,0.0187,0.0067,0.006
4365,2020-09,추어탕,6,0.0272,0.0034,0.0
4366,2020-09,한식,6,0.0235,0.0101,0.0015
4367,2020-09,육회,6,0.0308,0.0067,0.0
4368,2020-09,양말,6,0.0667,0.0034,0.0
4369,2020-09,의왕사랑상품권,6,0.0295,0.0101,0.0
4370,2020-09,솜사탕,6,0.0183,0.0034,0.0
4371,2020-09,막창,6,0.0306,0.0101,0.0037
4372,2020-09,아메리카노,6,0.0219,0.0101,0.0069
4373,2020-09,김치,6,0.0409,0.0067,0.0178
4374,2020-09,음악,6,0.0254,0.0034,0.0
4375,2020-09,양주사랑카드,6,0.0284,0.0034,0.0
4376,2020-09,치즈,5,0.0209,0.0034,0.0
4377,2020-09,인형,5,0.0312,0.0101,0.0028
4378,2020-09,커피머신,5,0.0395,0.0067,1.0E-4
4379,2020-09,삼겹살,5,0.0205,0.0034,0.0
4380,2020-09,의류,5,0.0183,0.0034,0.0
4381,2020-09,마늘,5,0.057,0.0067,7.0E-4
4382,2020-09,생화,5,0.0244,0.0067,8.0E-4
4383,2020-09,닭볶음탕,5,0.0338,0.0034,0.0
4384,2020-09,서울사랑상품권,5,0.0243,0.0067,0.0
4385,2020-09,양육수당,5,0.0253,0.0034,0.0
4386,2020-09,햄,5,0.0293,0.0034,0.0
4387,2020-09,레고,5,0.023,0.0034,0.0
4388,2020-09,코바늘,5,0.0249,0.0101,0.0047
4389,2020-09,디저트,5,0.0282,0.0067,4.0E-4
4390,2020-09,스테이크,5,0.0291,0.0034,0.0
4391,2020-09,수제비,5,0.125,0.0034,0.0
4392,2020-09,캔디,4,0.0195,0.0067,0.0119
4393,2020-09,교통카드,4,0.0582,0.0067,0.0
4394,2020-09,바나나,4,0.0322,0.0067,0.006
4395,2020-09,토마토,4,0.1026,0.0034,0.0
4396,2020-09,원두,4,0.0495,0.0034,0.0
4397,2020-09,식물,4,0.03,0.0034,0.0
4398,2020-09,샐러드,4,0.0242,0.0101,0.0119
4399,2020-09,통기타,4,0.0235,0.0034,0.0
4400,2020-09,우쿨렐레,4,0.0235,0.0034,0.0
4401,2020-09,야채,4,0.0216,0.0034,0.0
4402,2020-09,부대찌개,4,0.046,0.0034,0.0
4403,2020-09,선불,4,0.0278,0.0034,0.0
4404,2020-09,타코,3,0.0698,0.0034,0.0
4405,2020-09,새우,3,0.018,0.0067,0.0191
4406,2020-09,왕순대,3,0.0714,0.0034,0.0
4407,2020-09,물회,3,0.0536,0.0034,0.0
4408,2020-09,참외,3,0.0238,0.0034,0.0
4409,2020-09,레저,3,0.0249,0.0034,0.0
4410,2020-09,튤립,3,0.0857,0.0034,0.0
4411,2020-09,게장,3,0.0335,0.0034,0.0
4412,2020-09,커플링,3,0.0209,0.0034,0.0
4413,2020-09,원데이클래스,3,0.0211,0.0034,0.0
4414,2020-09,비빔밥,3,0.075,0.0034,0.0
4415,2020-09,디카페인,3,0.0372,0.0034,0.0
4416,2020-09,쿠키,3,0.0234,0.0034,0.0
4417,2020-09,티켓,2,0.0187,0.0034,0.0
4418,2020-09,핫도그,2,0.0444,0.0034,0.0
4419,2020-09,막국수,2,0.0259,0.0034,0.0
4420,2020-09,잼,2,0.0444,0.0101,0.0
4421,2020-09,축산물,2,0.0408,0.0034,0.0
4422,2020-09,바지락,2,0.0231,0.0034,0.0
4423,2020-09,중국어,2,0.0377,0.0034,0.0
4424,2020-09,우유,2,0.0258,0.0034,0.0
4425,2020-09,고구마,2,0.0455,0.0034,0.0
4426,2020-09,바지,2,0.021,0.0034,0.0
4427,2020-09,돼지고기,2,0.0199,0.0034,0.0
4428,2020-09,국수,2,0.022,0.0034,0.0
4429,2020-09,올리브,2,0.0218,0.0034,0.0
4430,2020-09,바우처,2,0.0196,0.0034,0.0
4431,2020-09,미용,2,0.0217,0.0034,0.0
4432,2020-09,가전제품,2,0.08,0.0067,7.0E-4
4433,2020-09,청과,2,0.0231,0.0034,0.0
4434,2020-09,수박,1,0.0185,0.0034,0.0
4435,2020-09,계란,1,0.0233,0.0034,0.0
4436,2020-09,키위,1,0.025,0.0034,0.0
4437,2020-09,드레싱,1,0.025,0.0034,0.0
4438,2020-09,킥복싱,1,0.027,0.0034,0.0
4439,2020-09,양배추,1,0.0192,0.0034,0.0
4440,2020-09,브라우니,1,0.0256,0.0034,0.0
4441,2020-09,백반,1,0.0233,0.0034,0.0
4442,2020-09,멜론,1,0.0238,0.0034,0.0
4443,2020-09,능이버섯,1,0.0222,0.0034,0.0
4444,2020-09,백숙,1,0.0222,0.0034,0.0
4445,2020-09,포천사랑상품권,1,0.0244,0.0067,0.0
4446,2020-09,신발,1,0.0312,0.0034,0.0
4447,2020-10,지역화폐,4756,0.0319,0.2656,0.3942
4448,2020-10,수원페이,616,0.0324,0.1148,0.0883
4449,2020-10,지급,583,0.0288,0.0557,0.0036
4450,2020-10,배달,536,0.0356,0.0492,0.0499
4451,2020-10,카드,533,0.0304,0.0984,0.0552
4452,2020-10,지원금,433,0.0361,0.0459,0.0576
4453,2020-10,결제,404,0.0253,0.0721,0.0542
4454,2020-10,게,397,0.0233,0.0623,0.0716
4455,2020-10,신청,364,0.0322,0.0525,0.004
4456,2020-10,부천페이,359,0.0295,0.1049,0.0459
4457,2020-10,애플리케이션,354,0.0322,0.0361,0.0063
4458,2020-10,재난지원금,329,0.026,0.0754,0.0311
4459,2020-10,할인,308,0.0309,0.0689,0.0527
4460,2020-10,차,300,0.0329,0.0525,0.039
4461,2020-10,산후조리비,210,0.0334,0.0131,9.0E-4
4462,2020-10,타이어,197,0.0639,0.0197,0.0096
4463,2020-10,상품권,195,0.0259,0.0492,0.0148
4464,2020-10,충전,181,0.0295,0.0426,0.0118
4465,2020-10,청년기본소득,176,0.0279,0.0164,1.0E-4
4466,2020-10,인센티브,174,0.0258,0.0295,0.0013
4467,2020-10,다온,168,0.0312,0.0492,0.0253
4468,2020-10,안경,163,0.0432,0.023,0.0062
4469,2020-10,구매,158,0.0234,0.0393,0.0574
4470,2020-10,포장,154,0.0259,0.0426,0.0437
4471,2020-10,긴급재난지원금,151,0.0466,0.023,0.006
4472,2020-10,제로페이,137,0.0247,0.023,4.0E-4
4473,2020-10,자전거,126,0.059,0.0131,0.0183
4474,2020-10,카드형,118,0.0254,0.0197,0.0076
4475,2020-10,회,113,0.027,0.0197,0.0046
4476,2020-10,이불,112,0.1417,0.0197,0.0103
4477,2020-10,아이돌봄카드,109,0.0255,0.023,8.0E-4
4478,2020-10,재난기본소득,108,0.0239,0.0328,0.0073
4479,2020-10,시루,105,0.0313,0.023,0.0019
4480,2020-10,수업,98,0.0311,0.0262,0.066
4481,2020-10,반찬,93,0.0352,0.0066,1.0E-4
4482,2020-10,온누리상품권,90,0.0256,0.0262,0.0061
4483,2020-10,돌봄,88,0.0245,0.023,7.0E-4
4484,2020-10,렌즈,87,0.0375,0.0098,0.0011
4485,2020-10,배,84,0.0257,0.0131,0.0315
4486,2020-10,가지,81,0.0237,0.0033,0.0
4487,2020-10,커피,72,0.0352,0.0262,0.0136
4488,2020-10,쿠폰,69,0.0265,0.0164,0.0
4489,2020-10,부대찌개,68,0.0869,0.0066,2.0E-4
4490,2020-10,페이,66,0.0235,0.0295,0.0302
4491,2020-10,헤어,64,0.042,0.0066,0.002
4492,2020-10,교육,59,0.0275,0.023,0.0033
4493,2020-10,필라테스,58,0.0484,0.0066,2.0E-4
4494,2020-10,한우,56,0.042,0.0098,0.0359
4495,2020-10,교통비,54,0.0433,0.0066,0.0
4496,2020-10,용인와이페이,53,0.0261,0.0197,7.0E-4
4497,2020-10,헬스,52,0.0596,0.0098,7.0E-4
4498,2020-10,발급,52,0.0258,0.0262,3.0E-4
4499,2020-10,고기,50,0.0282,0.0033,0.0
4500,2020-10,라면,48,0.0235,0.0197,2.0E-4
4501,2020-10,아동돌봄쿠폰,48,0.0269,0.0131,1.0E-4
4502,2020-10,돌봄포인트,47,0.0245,0.0066,0.0055
4503,2020-10,택배,47,0.0249,0.0098,0.0
4504,2020-10,운동,47,0.0344,0.0066,0.002
4505,2020-10,생활,46,0.0246,0.0262,0.0189
4506,2020-10,성남사랑상품권,45,0.0295,0.0131,0.0111
4507,2020-10,닭갈비,43,0.0292,0.0197,0.0275
4508,2020-10,반려견,43,0.0477,0.0098,0.011
4509,2020-10,옷,42,0.0355,0.0131,0.0273
4510,2020-10,안산화폐,41,0.0336,0.0066,0.0
4511,2020-10,족발,40,0.0615,0.0197,0.0073
4512,2020-10,온누리,40,0.034,0.0164,3.0E-4
4513,2020-10,의정부사랑카드,39,0.0462,0.0033,0.0
4514,2020-10,케이크,39,0.0491,0.0328,0.0416
4515,2020-10,요가,38,0.0519,0.0131,0.0023
4516,2020-10,캠핑,37,0.0356,0.0066,0.0055
4517,2020-10,유모차,37,0.0267,0.0033,0.0
4518,2020-10,원피스,37,0.0714,0.0066,0.0055
4519,2020-10,누룽지,36,0.0422,0.0033,0.0
4520,2020-10,문화누리카드,35,0.0276,0.0164,0.0
4521,2020-10,네일아트,35,0.0635,0.0197,0.0067
4522,2020-10,비타민,34,0.024,0.0033,0.0
4523,2020-10,환급,34,0.0233,0.0098,0.0
4524,2020-10,결재,33,0.0261,0.0164,0.0058
4525,2020-10,현미,33,0.0393,0.0066,0.0055
4526,2020-10,피아노,32,0.07,0.0098,0.0011
4527,2020-10,꿀,32,0.0226,0.0131,0.0334
4528,2020-10,킥보드,31,0.0259,0.0066,0.011
4529,2020-10,평택사랑상품권,31,0.0251,0.0033,0.0
4530,2020-10,침대,30,0.0294,0.0033,0.0
4531,2020-10,불고기,29,0.0274,0.0131,0.0071
4532,2020-10,파,29,0.0213,0.0033,0.0
4533,2020-10,코다리,28,0.0295,0.0033,0.0
4534,2020-10,선물,28,0.0247,0.0131,0.0131
4535,2020-10,고양페이,28,0.029,0.0328,0.0184
4536,2020-10,삼겹살,28,0.0274,0.0033,0.0
4537,2020-10,하머니,28,0.0241,0.0033,0.0
4538,2020-10,복싱,27,0.0656,0.0033,0.0
4539,2020-10,떡볶이,27,0.0478,0.0098,0.0066
4540,2020-10,상품,26,0.0232,0.0066,0.0055
4541,2020-10,지류,26,0.0243,0.0164,2.0E-4
4542,2020-10,곱창,25,0.0575,0.023,0.0276
4543,2020-10,블랙박스,25,0.0386,0.0033,0.0
4544,2020-10,지류형,25,0.0252,0.0131,0.001
4545,2020-10,갈비,24,0.0377,0.0098,0.0222
4546,2020-10,공구,24,0.0334,0.0066,0.0055
4547,2020-10,선불카드,24,0.0259,0.0131,0.0
4548,2020-10,돼지,23,0.0333,0.0098,0.0094
4549,2020-10,신용카드,23,0.0244,0.0197,0.0026
4550,2020-10,감,23,0.0224,0.0033,0.0
4551,2020-10,시흥화폐,23,0.0282,0.0098,1.0E-4
4552,2020-10,캘리그라피,23,0.0515,0.0066,0.0012
4553,2020-10,꽃,23,0.028,0.0098,0.0179
4554,2020-10,염색,22,0.0268,0.0033,0.0
4555,2020-10,빵,21,0.0291,0.0033,0.0
4556,2020-10,김,20,0.0228,0.0033,0.0
4557,2020-10,커튼,20,0.0441,0.0098,0.0024
4558,2020-10,디저트,20,0.0315,0.0131,0.007
4559,2020-10,속눈썹,20,0.0609,0.0066,0.0021
4560,2020-10,행복화성지역화폐,20,0.0269,0.0098,0.0
4561,2020-10,소파,20,0.0296,0.0033,0.0
4562,2020-10,쌀,20,0.0287,0.0066,0.011
4563,2020-10,입장료,20,0.0251,0.0033,0.0
4564,2020-10,체크카드,19,0.0247,0.0164,3.0E-4
4565,2020-10,비누,19,0.1544,0.0033,0.0
4566,2020-10,마카롱,19,0.0489,0.0098,0.0089
4567,2020-10,레슨,19,0.0385,0.0098,0.0055
4568,2020-10,생활안정지원금,18,0.0298,0.0033,0.0
4569,2020-10,샌드위치,18,0.0603,0.0131,0.0177
4570,2020-10,쌀국수,18,0.0451,0.0033,0.0
4571,2020-10,카시트,17,0.0269,0.0066,0.0055
4572,2020-10,치킨,17,0.0291,0.0033,0.0
4573,2020-10,엔진오일,17,0.0297,0.0066,0.002
4574,2020-10,쇼핑,17,0.023,0.0033,0.0
4575,2020-10,막국수,17,0.0477,0.0066,0.001
4576,2020-10,손뜨개,17,0.0442,0.0098,0.0023
4577,2020-10,밤,16,0.0211,0.0066,0.0055
4578,2020-10,떡,16,0.0328,0.0033,0.0
4579,2020-10,과일,16,0.0217,0.0066,0.0165
4580,2020-10,레고,16,0.0463,0.0131,0.0055
4581,2020-10,ThankYouPayN,16,0.027,0.0066,0.0
4582,2020-10,짬뽕,16,0.0451,0.0098,0.0165
4583,2020-10,회식,16,0.0292,0.0066,0.0055
4584,2020-10,닭,16,0.0442,0.0066,0.0263
4585,2020-10,보일러,15,0.076,0.0066,0.0
4586,2020-10,사과,15,0.019,0.0033,0.0
4587,2020-10,편리,15,0.0258,0.0033,0.0
4588,2020-10,피부,15,0.0324,0.0033,0.0
4589,2020-10,가죽,15,0.033,0.0164,0.0145
4590,2020-10,인테리어,15,0.0212,0.0033,0.0
4591,2020-10,배터리,15,0.0297,0.0066,1.0E-4
4592,2020-10,가맹,14,0.0202,0.0131,1.0E-4
4593,2020-10,선글라스,14,0.0235,0.0033,0.0
4594,2020-10,콘택트렌즈,14,0.0214,0.0033,0.0
4595,2020-10,컴퓨터,14,0.0536,0.0066,0.0055
4596,2020-10,블라인드,14,0.0343,0.0066,0.0
4597,2020-10,음식,14,0.0228,0.0033,0.0
4598,2020-10,학원비,13,0.0305,0.0131,0.0046
4599,2020-10,외식업,13,0.0304,0.0033,0.0
4600,2020-10,마크라메,13,0.0744,0.0098,0.0
4601,2020-10,치즈,13,0.0267,0.0262,0.0271
4602,2020-10,샐러드,13,0.0459,0.0098,0.0111
4603,2020-10,무,13,0.0229,0.0033,0.0
4604,2020-10,파스타,13,0.0274,0.0066,2.0E-4
4605,2020-10,접종,13,0.0243,0.0033,0.0
4606,2020-10,소고기,12,0.0231,0.0066,0.0055
4607,2020-10,빵집,12,0.0258,0.0033,0.0
4608,2020-10,취미,12,0.0251,0.0131,0.0038
4609,2020-10,칼국수,12,0.0408,0.0131,1.0E-4
4610,2020-10,여행,12,0.0299,0.0033,0.0
4611,2020-10,딸기,12,0.036,0.0164,0.0031
4612,2020-10,파주페이,12,0.0353,0.0098,0.0
4613,2020-10,맥주,12,0.0323,0.0033,0.0
4614,2020-10,조개,12,0.0391,0.0098,0.0222
4615,2020-10,초밥,11,0.0354,0.0066,0.0101
4616,2020-10,김밥,11,0.0556,0.0066,0.0
4617,2020-10,PT,11,0.0235,0.0033,0.0
4618,2020-10,지갑,11,0.0218,0.0066,0.0046
4619,2020-10,테이크아웃,11,0.0247,0.0131,0.0045
4620,2020-10,플라워,11,0.0396,0.0066,0.0
4621,2020-10,카메라,11,0.0331,0.0033,0.0
4622,2020-10,아이스크림,11,0.0423,0.0033,0.0
4623,2020-10,음료,11,0.0233,0.0033,0.0
4624,2020-10,쥬얼리,11,0.0377,0.0033,0.0
4625,2020-10,무한리필,10,0.0246,0.0098,0.0165
4626,2020-10,다온카드,10,0.0267,0.0033,0.0
4627,2020-10,콘서트,10,0.0221,0.0033,0.0
4628,2020-10,이브자리,10,0.0375,0.0033,0.0
4629,2020-10,공예,10,0.0257,0.0033,0.0
4630,2020-10,보쌈,10,0.031,0.0033,0.0
4631,2020-10,부평,10,0.1082,0.0066,0.0
4632,2020-10,가방,10,0.0233,0.0066,0.0
4633,2020-10,교통카드,9,0.0232,0.0098,0.0
4634,2020-10,게임,9,0.0264,0.0033,0.0
4635,2020-10,과천토리,9,0.0186,0.0066,0.0
4636,2020-10,장난감,9,0.034,0.0033,0.0
4637,2020-10,슬라임,9,0.0449,0.0033,0.0
4638,2020-10,메론,9,0.0194,0.0066,0.0219
4639,2020-10,야채,9,0.0242,0.0066,0.011
4640,2020-10,스테이크,8,0.0272,0.0066,6.0E-4
4641,2020-10,라떼,8,0.0243,0.0033,0.0
4642,2020-10,새우,8,0.0292,0.0033,0.0
4643,2020-10,마사지,8,0.0325,0.0033,0.0
4644,2020-10,왁싱,7,0.0522,0.0033,0.0
4645,2020-10,음악,7,0.023,0.0033,0.0
4646,2020-10,참치,7,0.0477,0.0098,0.0
4647,2020-10,골프,7,0.048,0.0033,0.0
4648,2020-10,와인,7,0.0317,0.0066,0.0011
4649,2020-10,문구,7,0.024,0.0033,0.0
4650,2020-10,아메리카노,7,0.035,0.0098,0.0
4651,2020-10,강아지,7,0.0366,0.0033,0.0
4652,2020-10,전골,6,0.0238,0.0066,0.0011
4653,2020-10,식품,6,0.0187,0.0066,0.0
4654,2020-10,군포애머니,6,0.0349,0.0066,0.0
4655,2020-10,피자,6,0.0244,0.0033,0.0
4656,2020-10,간식,6,0.0217,0.0066,0.0013
4657,2020-10,소곱창,6,0.0296,0.0033,0.0
4658,2020-10,망고,6,0.0242,0.0098,0.0048
4659,2020-10,능이버섯,6,0.049,0.0033,0.0
4660,2020-10,꽃다발,6,0.0296,0.0164,0.0114
4661,2020-10,농산물,6,0.0216,0.0066,1.0E-4
4662,2020-10,과자,6,0.0276,0.0066,0.0055
4663,2020-10,선불,6,0.0227,0.0033,0.0
4664,2020-10,냉면,6,0.0487,0.0066,0.0
4665,2020-10,설렁탕,6,0.0478,0.0033,0.0
4666,2020-10,수박,6,0.0241,0.0098,6.0E-4
4667,2020-10,고양이,6,0.0374,0.0066,0.0055
4668,2020-10,청국장,6,0.0855,0.0033,0.0
4669,2020-10,청년수당,5,0.0196,0.0033,0.0
4670,2020-10,당근,5,0.0226,0.0033,0.0
4671,2020-10,경기지역화폐,5,0.0652,0.0033,0.0
4672,2020-10,토마토,5,0.0215,0.0033,0.0
4673,2020-10,수산물,5,0.0302,0.0033,0.0
4674,2020-10,주유,5,0.0288,0.0033,0.0
4675,2020-10,여주사랑카드,5,0.0381,0.0033,0.0
4676,2020-10,우쿨렐레,5,0.0238,0.0033,0.0
4677,2020-10,통기타,5,0.0238,0.0033,0.0
4678,2020-10,한식,5,0.0397,0.0066,0.0
4679,2020-10,피트니스,4,0.0305,0.0033,0.0
4680,2020-10,덮밥,4,0.0416,0.0033,0.0
4681,2020-10,식자재,4,0.0314,0.0033,0.0
4682,2020-10,코나카드,4,0.0236,0.0033,0.0
4683,2020-10,대창,4,0.0398,0.0033,0.0
4684,2020-10,멜론,4,0.0257,0.0033,0.0
4685,2020-10,바우처,4,0.0229,0.0098,2.0E-4
4686,2020-10,서울사랑상품권,4,0.0235,0.0066,0.0
4687,2020-10,도시락,4,0.0253,0.0098,0.0057
4688,2020-10,커플링,4,0.0292,0.0033,0.0
4689,2020-10,버터,4,0.0449,0.0033,0.0
4690,2020-10,웨딩,4,0.023,0.0098,0.0055
4691,2020-10,포도,4,0.0297,0.0098,0.0056
4692,2020-10,닭강정,4,0.0457,0.0033,0.0
4693,2020-10,요리,4,0.021,0.0033,0.0
4694,2020-10,쥬스,4,0.0259,0.0033,0.0
4695,2020-10,광주사랑카드,4,0.0349,0.0066,0.0
4696,2020-10,백숙,3,0.0369,0.0033,0.0
4697,2020-10,보컬,3,0.0366,0.0098,0.0137
4698,2020-10,갈비탕,3,0.0355,0.0098,0.0055
4699,2020-10,보청기,3,0.0625,0.0033,0.0
4700,2020-10,꽃바구니,3,0.0345,0.0033,0.0
4701,2020-10,화분,3,0.0257,0.0033,0.0
4702,2020-10,양주사랑카드,3,0.0281,0.0033,0.0
4703,2020-10,밀,3,0.0222,0.0033,0.0
4704,2020-10,안양사랑페이,3,0.0239,0.0033,0.0
4705,2020-10,레저,3,0.0254,0.0066,0.0
4706,2020-10,아동수당,3,0.0345,0.0066,0.0055
4707,2020-10,항아리,3,0.0389,0.0033,0.0
4708,2020-10,분식,3,0.0388,0.0066,2.0E-4
4709,2020-10,양평통보,3,0.0359,0.0066,0.0
4710,2020-10,미술,3,0.0263,0.0066,0.0021
4711,2020-10,순대,3,0.0249,0.0066,0.0
4712,2020-10,셔츠,3,0.0227,0.0033,0.0
4713,2020-10,블루베리,3,0.0415,0.0066,6.0E-4
4714,2020-10,한약,3,0.0452,0.0033,0.0
4715,2020-10,물회,3,0.0323,0.0033,0.0
4716,2020-10,간장,2,0.023,0.0033,0.0
4717,2020-10,돌봄수당,2,0.0289,0.0033,0.0
4718,2020-10,막창,2,0.0235,0.0066,0.0
4719,2020-10,볶음밥,2,0.0222,0.0033,0.0
4720,2020-10,양육수당,2,0.0357,0.0033,0.0
4721,2020-10,자장면,2,0.022,0.0066,0.0055
4722,2020-10,렌탈,2,0.0241,0.0066,1.0E-4
4723,2020-10,세탁,2,0.0211,0.0033,0.0
4724,2020-10,솜,2,0.0513,0.0033,0.0
4725,2020-10,양고기,2,0.0245,0.0033,0.0
4726,2020-10,안경테,2,0.0249,0.0033,0.0
4727,2020-10,생화,2,0.026,0.0033,0.0
4728,2020-10,경락,2,0.0194,0.0033,0.0
4729,2020-10,차돌,2,0.0205,0.0033,0.0
4730,2020-10,칵테일,2,0.0526,0.0066,1.0E-4
4731,2020-10,비빔밥,2,0.0278,0.0033,0.0
4732,2020-10,매운탕,2,0.0556,0.0033,0.0
4733,2020-10,안성사랑카드,1,0.0204,0.0033,0.0
4734,2020-10,기름,1,0.0233,0.0066,6.0E-4
4735,2020-10,알로에,1,0.0238,0.0033,0.0
4736,2020-10,코코넛,1,0.0238,0.0033,0.0
4737,2020-10,숯불고기,1,0.0233,0.0033,0.0
4738,2020-10,다육식물,1,0.0233,0.0033,0.0
4739,2020-10,스무디,1,0.0238,0.0033,0.0
4740,2020-10,바지락,1,0.0213,0.0033,0.0
4741,2020-10,파전,1,0.0227,0.0033,0.0
4742,2020-10,빈대떡,1,0.0333,0.0033,0.0
4743,2020-10,조기,1,0.0141,0.0033,0.0
4744,2020-10,양배추,1,0.0222,0.0033,0.0
4745,2020-10,수제비,1,0.0182,0.0033,0.0
4746,2020-10,마늘,1,0.0227,0.0033,0.0
4747,2020-10,초콜릿,1,0.0256,0.0033,0.0
4748,2020-10,브라우니,1,0.0213,0.0066,0.0
4749,2020-10,밀크티,1,0.0227,0.0033,0.0
4750,2020-10,치즈케이크,1,0.0227,0.0033,0.0
4751,2020-10,생필품,1,0.02,0.0033,0.0
4752,2020-10,환불,1,0.0233,0.0033,0.0
4753,2020-11,지역화폐,5262,0.0319,0.3369,0.4281
4754,2020-11,지급,1407,0.0309,0.0789,0.0161
4755,2020-11,신청,1109,0.037,0.1147,0.0392
4756,2020-11,배달,943,0.0543,0.0824,0.1146
4757,2020-11,과일,780,0.0517,0.0358,0.0072
4758,2020-11,카드,774,0.0306,0.1219,0.0207
4759,2020-11,차,765,0.0346,0.0717,0.0701
4760,2020-11,재난지원금,728,0.0303,0.0609,0.0092
4761,2020-11,지원금,626,0.0354,0.0573,0.0243
4762,2020-11,수원페이,625,0.0308,0.129,0.0816
4763,2020-11,애플리케이션,496,0.0344,0.0358,0.0087
4764,2020-11,게,461,0.0229,0.0681,0.0474
4765,2020-11,할인,439,0.033,0.0824,0.0349
4766,2020-11,결제,427,0.0254,0.0538,0.007
4767,2020-11,충전,293,0.0287,0.0466,0.0018
4768,2020-11,부천페이,283,0.0298,0.1219,0.114
4769,2020-11,청년기본소득,272,0.0373,0.0251,0.0
4770,2020-11,다온,257,0.0275,0.0502,0.0164
4771,2020-11,타이어,252,0.0764,0.0108,0.0131
4772,2020-11,블랙박스,249,0.2031,0.0143,1.0E-4
4773,2020-11,바우처,225,0.0397,0.0251,0.0
4774,2020-11,구매,224,0.0257,0.0502,0.0657
4775,2020-11,인센티브,220,0.0265,0.0394,0.0012
