분석인덱스,수집년월,키워드명,단어빈도,단어중요도,연결정도중심성,매개중심성
520,2012-07-01,부천,2,0.0208,0.0714,0
521,2012-07-01,오산,1,0.0204,0.1428,0.0219
522,2012-07-01,평택,1,0.0204,0.0714,0
523,2012-07-01,광명,1,0.0204,0.0714,0
524,2012-07-01,안양,1,0.0192,0.0714,0
525,2012-08-01,경기도,43,0.0218,0.75,0.8875
526,2012-08-01,부천,11,0.0277,0.1875,0.0083
527,2012-08-01,시흥,5,0.0215,0.1875,0.1041
528,2012-08-01,안산,5,0.0204,0.125,0
529,2012-08-01,남양주,5,0.0207,0.125,0.0166
530,2012-08-01,광주,3,0.0198,0.0625,0
531,2012-08-01,용인,3,0.0186,0.0625,0
532,2012-08-01,하남,2,0.0195,0.1875,0.2208
533,2012-08-01,대전,2,0.0625,0.125,0.125
534,2012-08-01,화성,2,0.0227,0.0625,0
535,2012-08-01,동두천,2,0.0197,0.125,0.0125
536,2012-08-01,파주,2,0.0333,0.0625,0
537,2012-08-01,대구,1,0.0312,0.0625,0
538,2012-08-01,성남,1,0.0357,0.0625,0
539,2012-08-01,의정부,1,0.0217,0.0625,0
540,2012-08-01,오산,1,0.0185,0.0625,0
541,2012-08-01,가평,1,0.0232,0.0625,0
542,2012-09-01,경기도,60,0.025,0.9411,0.9779
543,2012-09-01,양평,20,0.0254,0.2941,0.1176
544,2012-09-01,가평,18,0.0232,0.1176,0
545,2012-09-01,강원도,11,0.0278,0.0588,0
546,2012-09-01,김포,5,0.0407,0.0588,0
547,2012-09-01,부천,4,0.0634,0.0588,0
548,2012-09-01,광명,2,0.0185,0.0588,0
549,2012-09-01,광주,2,0.0261,0.0588,0
550,2012-09-01,연천,1,0.0243,0.0588,0
551,2012-09-01,수원,1,0.0222,0.0588,0
552,2012-09-01,용인,1,0.0169,0.0588,0
553,2012-09-01,시흥,1,0.0208,0.0588,0
554,2012-09-01,안산시장,1,0.0227,0.0588,0
555,2012-09-01,파주,1,0.0227,0.0588,0
556,2012-09-01,안양,1,0.0158,0.0588,0
557,2012-09-01,안성,1,0.0181,0.0588,0
558,2012-09-01,성남,1,0.0227,0.0588,0
559,2012-09-01,여주,1,0.0188,0.0588,0
560,2012-10-01,경기도,58,0.0257,0.7777,0.9542
561,2012-10-01,축제,11,0.0501,0.0555,0
562,2012-10-01,남양주,10,0.0249,0.1111,0.1111
563,2012-10-01,파주,7,0.0448,0.0555,0
564,2012-10-01,의정부,3,0.0382,0.1111,0.2091
565,2012-10-01,부천,3,0.0216,0.1111,0.1111
566,2012-10-01,포천,3,0.0185,0.0555,0
567,2012-10-01,가평,3,0.025,0.0555,0
568,2012-10-01,시흥,2,0.0182,0.0555,0
569,2012-10-01,여주,2,0.0252,0.0555,0
570,2012-10-01,성남,2,0.0238,0.1111,0.2941
571,2012-10-01,구리,2,0.0267,0.0555,0
572,2012-10-01,수목원,2,0.0465,0.0555,0
573,2012-10-01,양평,1,0.0263,0.0555,0
574,2012-10-01,평택,1,0.0277,0.0555,0
575,2012-10-01,김포,1,0.027,0.0555,0
576,2012-10-01,용인,1,0.0312,0.0555,0
577,2012-10-01,오산,1,0.0204,0.0555,0
578,2012-10-01,인천,1,0.0212,0.0555,0
579,2012-11-01,수원,57,0.0796,0.05,0
580,2012-11-01,경기도,25,0.0216,0.5,0.8578
581,2012-11-01,남양주,16,0.0228,0.1,0.0999
582,2012-11-01,김포,15,0.0219,0.05,0
583,2012-11-01,오산,14,0.0217,0.05,0
584,2012-11-01,성남,6,0.0234,0.1,0.1184
585,2012-11-01,파주,5,0.0455,0.05,0
586,2012-11-01,인천,5,0.0265,0.15,0.3026
587,2012-11-01,안산,5,0.0383,0.1,0.0999
588,2012-11-01,광주,4,0.0273,0.1,0.0999
589,2012-11-01,부산,3,0.0229,0.1,0.0999
590,2012-11-01,여주,3,0.0239,0.15,0.3578
591,2012-11-01,대구,2,0.0434,0.05,0
592,2012-11-01,평택,2,0.0275,0.1,0.0605
593,2012-11-01,의정부,1,0.0333,0.1,0.0447
594,2012-11-01,부천,1,0.0333,0.1,0.0157
595,2012-11-01,고양,1,0.0185,0.05,0
596,2012-11-01,이천,1,0.0153,0.05,0
597,2012-11-01,구리,1,0.0232,0.05,0
598,2012-11-01,과천,1,0.0185,0.05,0
599,2012-11-01,수원화성,1,0.0204,0.05,0
600,2012-12-01,경기도,46,0.0208,1,1
601,2012-12-01,성남,15,0.0724,0.0769,0
602,2012-12-01,수원,5,0.05,0.0769,0
603,2012-12-01,안양,3,0.0194,0.0769,0
604,2012-12-01,시흥,2,0.0247,0.0769,0
605,2012-12-01,구리,2,0.0263,0.0769,0
606,2012-12-01,여주,2,0.0259,0.0769,0
607,2012-12-01,광주,1,0.0172,0.0769,0
608,2012-12-01,부천,1,0.0185,0.0769,0
609,2012-12-01,양평,1,0.0196,0.0769,0
610,2012-12-01,포천,1,0.0196,0.0769,0
611,2012-12-01,가평,1,0.0227,0.0769,0
612,2012-12-01,화성,1,0.0196,0.0769,0
613,2012-12-01,과천,1,0.0204,0.0769,0
614,2013-01-01,경기도,47,0.0219,1,1
615,2013-01-01,김포,5,0.0547,0.0833,0
616,2013-01-01,남양주,4,0.0215,0.0833,0
617,2013-01-01,평택,2,0.0171,0.0833,0
618,2013-01-01,안산,2,0.0322,0.0833,0
619,2013-01-01,고양,1,0.0208,0.0833,0
620,2013-01-01,화성,1,0.0212,0.0833,0
621,2013-01-01,연천,1,0.0294,0.0833,0
622,2013-01-01,파주,1,0.0204,0.0833,0
623,2013-01-01,시흥,1,0.0263,0.0833,0
624,2013-01-01,용인,1,0.0263,0.0833,0
625,2013-01-01,광주,1,0.0185,0.0833,0
626,2013-01-01,안성,1,0.0277,0.0833,0
627,2013-02-01,경기도,28,0.0224,0.8181,0.6545
628,2013-02-01,시장,3,0.0192,0.0909,0
629,2013-02-01,수원,2,0.0266,0.0909,0
630,2013-02-01,광주,2,0.0199,0.0909,0
631,2013-02-01,파주,2,0.0245,0.0909,0
632,2013-02-01,가평,2,0.0454,0.0909,0
633,2013-02-01,안산,1,0.0178,0.0909,0
634,2013-02-01,의정부,1,0.0175,0.0909,0
635,2013-02-01,시흥,1,0.0238,0.0909,0
636,2013-02-01,성남,1,0.0303,0.0909,0
637,2013-02-01,평택,1,0.0188,0.0909,0
638,2013-02-01,남양주,1,0.0222,0.0909,0
639,2013-03-01,경기도,45,0.024,0.7857,0.7142
640,2013-03-01,포천,13,0.0725,0.0714,0
641,2013-03-01,남양주,10,0.031,0.1428,0.1208
642,2013-03-01,부동산,4,0.0301,0.0714,0
643,2013-03-01,광주,4,0.0184,0.0714,0
644,2013-03-01,고양,2,0.0255,0.0714,0
645,2013-03-01,화성,2,0.0195,0.0714,0
646,2013-03-01,안산,2,0.0211,0.0714,0
647,2013-03-01,수원,2,0.025,0.0714,0
648,2013-03-01,양평,1,0.0243,0.0714,0
649,2013-03-01,부천,1,0.0256,0.0714,0
650,2013-03-01,여주,1,0.0227,0.0714,0
651,2013-03-01,원주,1,0.0227,0.0714,0
652,2013-03-01,가평,1,0.0217,0.0714,0
653,2013-03-01,김포,1,0.037,0.0714,0
654,2013-04-01,경기도,31,0.0231,0.75,0.5357
655,2013-04-01,부동산,10,0.0309,0.125,0
656,2013-04-01,성남,4,0.0202,0.125,0
657,2013-04-01,남양주,4,0.0218,0.125,0
658,2013-04-01,시장,4,0.032,0.125,0
659,2013-04-01,양주,1,0.0196,0.125,0
660,2013-04-01,파주,1,0.0227,0.125,0
661,2013-04-01,군포,1,0.0243,0.125,0
662,2013-04-01,평택,1,0.0212,0.125,0
663,2013-05-01,경기도,43,0.0245,1,1
664,2013-05-01,남양주,8,0.0381,0.0833,0
665,2013-05-01,성남,5,0.02,0.0833,0
666,2013-05-01,강원도,5,0.0261,0.0833,0
667,2013-05-01,파주,3,0.0226,0.0833,0
668,2013-05-01,광주,3,0.0238,0.0833,0
669,2013-05-01,김포,3,0.0769,0.0833,0
670,2013-05-01,포천,3,0.0576,0.0833,0
671,2013-05-01,이천,2,0.0666,0.0833,0
672,2013-05-01,화성,1,0.0212,0.0833,0
673,2013-05-01,수원,1,0.0277,0.0833,0
674,2013-05-01,오산,1,0.0217,0.0833,0
675,2013-05-01,양평,1,0.0277,0.0833,0
676,2013-06-01,경기도,40,0.0229,0.8333,0.9696
677,2013-06-01,광주,10,0.0389,0.1666,0.1666
678,2013-06-01,헤이리예술마을,4,0.1176,0.0833,0
679,2013-06-01,부천,3,0.0147,0.0833,0
680,2013-06-01,군포,2,0.018,0.0833,0
681,2013-06-01,성남,2,0.0168,0.0833,0
682,2013-06-01,화성,2,0.0188,0.0833,0
683,2013-06-01,파주,2,0.0588,0.1666,0.1666
684,2013-06-01,남한산성,1,0.0181,0.0833,0
685,2013-06-01,부동산,1,0.0175,0.0833,0
686,2013-06-01,수원,1,0.025,0.0833,0
687,2013-06-01,레스토랑,1,0.025,0.0833,0
688,2013-06-01,오산,1,0.0227,0.0833,0
689,2013-07-01,경기도,53,0.022,1,0.9705
690,2013-07-01,가평,7,0.0246,0.1764,0.1176
691,2013-07-01,파주,6,0.0225,0.1176,0.1176
692,2013-07-01,안산,6,0.0408,0.0588,0
693,2013-07-01,남양주,5,0.027,0.0588,0
694,2013-07-01,안성,4,0.0219,0.0588,0
695,2013-07-01,화성,4,0.0354,0.0588,0
696,2013-07-01,양평,3,0.0244,0.1176,0
697,2013-07-01,양주,2,0.0192,0.0588,0
698,2013-07-01,성남,2,0.0277,0.0588,0
699,2013-07-01,남한산성,2,0.05,0.0588,0
700,2013-07-01,여주,2,0.0241,0.0588,0
701,2013-07-01,광주,2,0.0181,0.0588,0
702,2013-07-01,이천,1,0.0192,0.0588,0
703,2013-07-01,평택,1,0.0169,0.0588,0
704,2013-07-01,군포,1,0.027,0.0588,0
705,2013-07-01,여주시,1,0.0256,0.0588,0
706,2013-07-01,헤이리예술마을,1,0.0238,0.0588,0
707,2013-08-01,경기도,61,0.0234,0.6842,0.5964
708,2013-08-01,부산,5,0.0203,0.0526,0
709,2013-08-01,제주,4,0.0218,0.0526,0
710,2013-08-01,남양주,4,0.0227,0.1578,0.1578
711,2013-08-01,강원도,4,0.0198,0.0526,0
712,2013-08-01,수원,3,0.0188,0.0526,0
713,2013-08-01,고양,3,0.0171,0.0526,0
714,2013-08-01,광주,3,0.0201,0.0526,0
715,2013-08-01,안양,2,0.0476,0.0526,0
716,2013-08-01,상권,2,0.0188,0.0526,0
717,2013-08-01,성남,2,0.0198,0.0526,0
718,2013-08-01,용인,2,0.018,0.0526,0
719,2013-08-01,여주,2,0.0267,0.0526,0
720,2013-08-01,남한산성,2,0.0256,0.0526,0
721,2013-08-01,연천,1,0.0212,0.0526,0
722,2013-08-01,김포,1,0.027,0.0526,0
723,2013-08-01,의정부,1,0.0175,0.0526,0
724,2013-08-01,상점,1,0.0181,0.0526,0
725,2013-08-01,가평,1,0.025,0.0526,0
726,2013-08-01,안성,1,0.0204,0.0526,0
727,2013-09-01,경기도,45,0.0232,0.6666,0.5555
728,2013-09-01,성남,8,0.0424,0.3333,0
729,2013-09-01,수원,8,0.0369,0.2222,0.1666
730,2013-09-01,부동산,5,0.0361,0.1111,0
731,2013-09-01,시장,5,0.0252,0.1111,0
732,2013-09-01,용인,2,0.0194,0.1111,0
733,2013-09-01,광주,1,0.025,0.1111,0
734,2013-09-01,안산,1,0.0181,0.1111,0
735,2013-09-01,부천,1,0.0192,0.1111,0
736,2013-09-01,파주,1,0.0188,0.1111,0
737,2013-10-01,경기도,28,0.0219,0.7857,0.6043
738,2013-10-01,과천,6,0.06,0.0714,0
739,2013-10-01,남양주,4,0.0455,0.1428,0
740,2013-10-01,파주,3,0.0188,0.0714,0
741,2013-10-01,시장,3,0.0389,0.0714,0
742,2013-10-01,강원도,3,0.026,0.0714,0
743,2013-10-01,광주,2,0.0222,0.0714,0
744,2013-10-01,안성,1,0.0161,0.0714,0
745,2013-10-01,여주,1,0.0185,0.0714,0
746,2013-10-01,수원,1,0.0208,0.0714,0
747,2013-10-01,성남,1,0.0158,0.0714,0
748,2013-10-01,안산,1,0.0232,0.0714,0
749,2013-10-01,양주,1,0.0227,0.0714,0
750,2013-10-01,안양,1,0.0192,0.0714,0
751,2013-10-01,이천,1,0.0158,0.0714,0
752,2013-11-01,경기도,48,0.0226,0.9411,0.9852
753,2013-11-01,과천,4,0.0467,0.0588,0
754,2013-11-01,안산,3,0.0418,0.0588,0
755,2013-11-01,시흥,3,0.0219,0.0588,0
756,2013-11-01,광주,3,0.0219,0.0588,0
757,2013-11-01,용인,3,0.0364,0.1176,0.1176
758,2013-11-01,연천,3,0.0269,0.0588,0
759,2013-11-01,남양주,3,0.02,0.1176,0
760,2013-11-01,양평,2,0.0215,0.1176,0
761,2013-11-01,서울시,2,0.0193,0.0588,0
762,2013-11-01,성남,2,0.0476,0.0588,0
763,2013-11-01,부산,2,0.0465,0.0588,0
764,2013-11-01,인천,2,0.0237,0.0588,0
765,2013-11-01,남한산성,1,0.0243,0.0588,0
766,2013-11-01,수원,1,0.0158,0.0588,0
767,2013-11-01,이천,1,0.0196,0.0588,0
768,2013-11-01,파주,1,0.0161,0.0588,0
769,2013-11-01,안성,1,0.02,0.0588,0
770,2013-12-01,경기도,44,0.0229,0.8888,0.7843
771,2013-12-01,남양주,16,0.0332,0.1666,0
772,2013-12-01,평택,3,0.0238,0.0555,0
773,2013-12-01,수원,3,0.0491,0.0555,0
774,2013-12-01,광주,3,0.0246,0.0555,0
775,2013-12-01,부동산,3,0.025,0.0555,0
776,2013-12-01,고양,3,0.0346,0.0555,0
777,2013-12-01,용인,2,0.0233,0.0555,0
778,2013-12-01,안산,2,0.0222,0.0555,0
779,2013-12-01,포천,2,0.0233,0.0555,0
780,2013-12-01,연천,1,0.027,0.0555,0
781,2013-12-01,여주,1,0.0238,0.0555,0
782,2013-12-01,남한산성,1,0.0243,0.0555,0
783,2013-12-01,안성,1,0.025,0.0555,0
784,2013-12-01,구리,1,0.0263,0.0555,0
785,2013-12-01,부천,1,0.0256,0.0555,0
786,2013-12-01,시흥,1,0.0208,0.0555,0
787,2013-12-01,당진,1,0.025,0.0555,0
788,2013-12-01,파주,1,0.0238,0.0555,0
789,2014-01-01,경기도,59,0.0212,0.64,0.6683
790,2014-01-01,시장,8,0.0225,0.12,0.0683
791,2014-01-01,남양주,8,0.0255,0.04,0
792,2014-01-01,부산,6,0.02,0.04,0
793,2014-01-01,수원,5,0.0258,0.04,0
794,2014-01-01,광주,5,0.0217,0.08,0.06
795,2014-01-01,성남,5,0.0294,0.04,0
796,2014-01-01,안성,4,0.0851,0.04,0
797,2014-01-01,부동산,4,0.0178,0.04,0
798,2014-01-01,연천,3,0.0249,0.04,0
799,2014-01-01,구리,3,0.0257,0.08,0.0666
800,2014-01-01,병원,3,0.02,0.04,0
801,2014-01-01,과천,3,0.0348,0.04,0
802,2014-01-01,안산,3,0.0237,0.04,0
803,2014-01-01,인천,3,0.029,0.08,0.06
804,2014-01-01,맛집,2,0.04,0.04,0
805,2014-01-01,부천,2,0.0171,0.04,0
806,2014-01-01,고양,2,0.0198,0.08,0.1266
807,2014-01-01,화성,2,0.0232,0.04,0
808,2014-01-01,용인,2,0.018,0.04,0
809,2014-01-01,양주,1,0.0175,0.04,0
810,2014-01-01,이천,1,0.0178,0.04,0
811,2014-01-01,김포,1,0.0192,0.08,0.0666
812,2014-01-01,군산,1,0.02,0.04,0
813,2014-01-01,하남,1,0.0156,0.04,0
814,2014-01-01,파주,1,0.0192,0.04,0
815,2014-02-01,경기도,45,0.0208,0.8181,0.9545
816,2014-02-01,광주,6,0.0323,0.0909,0.0411
817,2014-02-01,용인,5,0.0189,0.0909,0.0909
818,2014-02-01,남양주,4,0.0207,0.0454,0
819,2014-02-01,부산,4,0.0185,0.0454,0
820,2014-02-01,안성,4,0.08,0.0454,0
821,2014-02-01,인천,4,0.0229,0.1363,0.132
822,2014-02-01,가평,3,0.0184,0.0454,0
823,2014-02-01,수원,3,0.034,0.0454,0
824,2014-02-01,안산,3,0.0255,0.0909,0
825,2014-02-01,서울시,2,0.0235,0.0454,0
826,2014-02-01,시흥,2,0.0217,0.1363,0.0454
827,2014-02-01,양주,2,0.0188,0.0454,0
828,2014-02-01,성남,2,0.0231,0.0909,0.0411
829,2014-02-01,안양,2,0.0215,0.0454,0
830,2014-02-01,남한산성,1,0.0256,0.0454,0
831,2014-02-01,평택,1,0.0232,0.0454,0
832,2014-02-01,화성,1,0.025,0.0454,0
833,2014-02-01,파주,1,0.0208,0.0454,0
834,2014-02-01,대구,1,0.0188,0.0909,0.0043
835,2014-02-01,신도시,1,0.0196,0.0454,0
836,2014-02-01,부천,1,0.027,0.0909,0.0021
837,2014-02-01,의정부시,1,0.0303,0.0454,0
838,2014-03-01,경기도,46,0.0219,0.8571,0.978
839,2014-03-01,강원도,5,0.0206,0.0714,0
840,2014-03-01,과천,4,0.0245,0.0714,0
841,2014-03-01,안성,4,0.0394,0.0714,0
842,2014-03-01,성남,3,0.0244,0.0714,0
843,2014-03-01,수원,3,0.0394,0.1428,0.1428
844,2014-03-01,고양,3,0.0211,0.0714,0
845,2014-03-01,안산,2,0.0235,0.0714,0
846,2014-03-01,화성,2,0.025,0.0714,0
847,2014-03-01,부천,2,0.0357,0.1428,0.1428
848,2014-03-01,체육관,1,0.0263,0.0714,0
849,2014-03-01,구리,1,0.0232,0.0714,0
850,2014-03-01,군포,1,0.0208,0.0714,0
851,2014-03-01,카페,1,0.0178,0.0714,0
852,2014-03-01,용인,1,0.0181,0.0714,0
853,2014-04-01,경기도,54,0.0233,0.6153,0.9384
854,2014-04-01,안산,11,0.0333,0.1538,0.2215
855,2014-04-01,부동산,9,0.0457,0.0769,0.0769
856,2014-04-01,시장,7,0.0343,0.0384,0
857,2014-04-01,강원도,6,0.0223,0.0769,0.0769
858,2014-04-01,파주,5,0.0237,0.0769,0
859,2014-04-01,남양주,4,0.0205,0.0384,0
860,2014-04-01,수원,3,0.0228,0.0769,0.0769
861,2014-04-01,고양,2,0.027,0.1153,0.2123
862,2014-04-01,군포,2,0.0237,0.0384,0
863,2014-04-01,시흥,2,0.054,0.0384,0
864,2014-04-01,과천,2,0.0384,0.0384,0
865,2014-04-01,인천,2,0.0212,0.0384,0
866,2014-04-01,용인,2,0.0211,0.0384,0
867,2014-04-01,제주특별자치도,2,0.0273,0.0384,0
868,2014-04-01,부천,1,0.027,0.0769,0.0769
869,2014-04-01,포천,1,0.0222,0.0384,0
870,2014-04-01,여주,1,0.0208,0.0384,0
871,2014-04-01,안양,1,0.0204,0.0384,0
872,2014-04-01,구리,1,0.0185,0.0384,0
873,2014-04-01,양주,1,0.0243,0.0384,0
874,2014-04-01,동두천,1,0.0243,0.0769,0.0769
875,2014-04-01,김포,1,0.027,0.0769,0.1476
876,2014-04-01,연천,1,0.0212,0.0384,0
877,2014-04-01,의왕,1,0.027,0.0384,0
878,2014-04-01,광명,1,0.027,0.0384,0
879,2014-04-01,화성,1,0.0204,0.0384,0
880,2014-05-01,경기도,53,0.0236,0.7894,0.9473
881,2014-05-01,강원도,7,0.0317,0.0526,0
882,2014-05-01,남양주,5,0.034,0.0526,0
883,2014-05-01,과천,5,0.0197,0.0526,0
884,2014-05-01,고양,4,0.037,0.1052,0
885,2014-05-01,파주,4,0.0192,0.0526,0
886,2014-05-01,안산,3,0.0255,0.0526,0
887,2014-05-01,용인,3,0.0283,0.1578,0.1052
888,2014-05-01,화성,2,0.0204,0.0526,0
889,2014-05-01,여주,2,0.0201,0.0526,0
890,2014-05-01,성남,2,0.017,0.0526,0
891,2014-05-01,대전,1,0.0212,0.1052,0.1052
892,2014-05-01,대구,1,0.0212,0.1052,0.1988
893,2014-05-01,구리,1,0.0227,0.0526,0
894,2014-05-01,연천,1,0.0243,0.0526,0
895,2014-05-01,양주,1,0.0185,0.0526,0
896,2014-05-01,인천,1,0.0212,0.0526,0
897,2014-05-01,광주,1,0.0212,0.1052,0.2807
898,2014-05-01,가평,1,0.0222,0.0526,0
899,2014-05-01,양평,1,0.0196,0.0526,0
900,2014-06-01,경기도,48,0.023,0.8,0.7095
901,2014-06-01,광주,5,0.0295,0.1333,0.0523
902,2014-06-01,화성,3,0.0207,0.0666,0
903,2014-06-01,가평,3,0.021,0.1333,0
904,2014-06-01,파주,3,0.0285,0.1333,0
905,2014-06-01,시장,3,0.022,0.0666,0
906,2014-06-01,과천,2,0.0178,0.0666,0
907,2014-06-01,연천,2,0.0172,0.0666,0
908,2014-06-01,고양,2,0.0235,0.0666,0
909,2014-06-01,성남,2,0.0222,0.1333,0.0523
910,2014-06-01,수원,2,0.0185,0.0666,0
911,2014-06-01,의왕,1,0.0243,0.0666,0
912,2014-06-01,하남,1,0.0232,0.1333,0.0047
913,2014-06-01,안산,1,0.027,0.0666,0
914,2014-06-01,용인,1,0.0185,0.0666,0
915,2014-06-01,인천,1,0.0263,0.0666,0
916,2014-07-01,경기도,70,0.024,0.6,0.5057
917,2014-07-01,인천,12,0.0268,0.0333,0
918,2014-07-01,수원,9,0.0239,0.0666,0
919,2014-07-01,안산,8,0.025,0.0666,0
920,2014-07-01,연천,8,0.0336,0.0333,0
921,2014-07-01,남양주,7,0.0236,0.1,0
922,2014-07-01,광명,7,0.0243,0.0666,0.0022
923,2014-07-01,김포,7,0.0243,0.0333,0
924,2014-07-01,부천,7,0.0243,0.0333,0
925,2014-07-01,시흥,7,0.0243,0.0333,0
926,2014-07-01,강원도,6,0.0294,0.0333,0
927,2014-07-01,안양,5,0.0451,0.0666,0
928,2014-07-01,서울시,3,0.0206,0.0666,0.0482
929,2014-07-01,구리,3,0.0192,0.1,0
930,2014-07-01,의정부시,3,0.0271,0.1333,0.0482
931,2014-07-01,양주,3,0.023,0.0333,0
932,2014-07-01,오산,2,0.0194,0.0333,0
933,2014-07-01,군포,2,0.0588,0.1,0
934,2014-07-01,과천,2,0.0255,0.1,0.0942
935,2014-07-01,시장,2,0.0211,0.0333,0
936,2014-07-01,의정부,2,0.0294,0.0333,0
937,2014-07-01,용인,2,0.0236,0.0333,0
938,2014-07-01,평택,1,0.0175,0.0333,0
939,2014-07-01,포천,1,0.0277,0.0333,0
940,2014-07-01,부동산,1,0.0196,0.0333,0
941,2014-07-01,화성,1,0.0208,0.0333,0
942,2014-07-01,하남,1,0.0227,0.0333,0
943,2014-07-01,고양,1,0.0204,0.0333,0
944,2014-07-01,의왕,1,0.0294,0.0333,0
945,2014-07-01,양평,1,0.0208,0.0333,0
946,2014-07-01,광주,1,0.025,0.0333,0
947,2014-08-01,경기도,41,0.0235,0.8666,0.9714
948,2014-08-01,파주,6,0.0486,0.0666,0
949,2014-08-01,수원,4,0.0754,0.0666,0
950,2014-08-01,성남,3,0.0202,0.0666,0
951,2014-08-01,광주,2,0.0231,0.0666,0
952,2014-08-01,안양,2,0.0512,0.0666,0
953,2014-08-01,강원도,2,0.0196,0.0666,0
954,2014-08-01,양주,2,0.0237,0.1333,0.2476
955,2014-08-01,평택,2,0.0213,0.0666,0
956,2014-08-01,여주시,1,0.0188,0.0666,0
957,2014-08-01,안산,1,0.0217,0.0666,0
958,2014-08-01,가평,1,0.0188,0.0666,0
959,2014-08-01,광명,1,0.02,0.0666,0
960,2014-08-01,연천,1,0.0232,0.0666,0
961,2014-08-01,동두천,1,0.0181,0.1333,0.1333
962,2014-08-01,남양주,1,0.0181,0.0666,0
963,2014-09-01,경기도,43,0.0227,0.8666,0.9809
964,2014-09-01,수원,18,0.0607,0.1333,0.1333
965,2014-09-01,양평,5,0.0693,0.0666,0
966,2014-09-01,부천,3,0.0236,0.0666,0
967,2014-09-01,광주,3,0.0196,0.0666,0
968,2014-09-01,남양주,3,0.0211,0.0666,0
969,2014-09-01,시흥,3,0.0211,0.0666,0
970,2014-09-01,성남,2,0.0161,0.0666,0
971,2014-09-01,안양,2,0.0487,0.0666,0
972,2014-09-01,과천,1,0.0192,0.0666,0
973,2014-09-01,오산,1,0.0263,0.1333,0.1333
974,2014-09-01,의정부시,1,0.0263,0.0666,0
975,2014-09-01,시장,1,0.0227,0.0666,0
976,2014-09-01,고양,1,0.0232,0.0666,0
977,2014-09-01,용인,1,0.0185,0.0666,0
978,2014-09-01,연천,1,0.0303,0.0666,0
979,2014-10-01,경기도,54,0.0208,0.875,0.7583
980,2014-10-01,파주,7,0.0251,0.0625,0
981,2014-10-01,안산,6,0.0328,0.0625,0
982,2014-10-01,강원도,5,0.0251,0.0625,0
983,2014-10-01,남양주,4,0.0174,0.0625,0
984,2014-10-01,인천,4,0.0192,0.0625,0
985,2014-10-01,시장,4,0.0286,0.0625,0
986,2014-10-01,부동산,3,0.0196,0.0625,0
987,2014-10-01,평택,2,0.0229,0.0625,0
988,2014-10-01,수원,2,0.0416,0.0625,0
989,2014-10-01,고양,1,0.025,0.0625,0
990,2014-10-01,화성,1,0.0161,0.0625,0
991,2014-10-01,포천,1,0.0222,0.0625,0
992,2014-10-01,연천,1,0.0208,0.0625,0
993,2014-10-01,가평,1,0.0222,0.0625,0
994,2014-10-01,성남,1,0.0192,0.0625,0
995,2014-10-01,구리,1,0.0222,0.0625,0
996,2014-11-01,경기도,44,0.024,1,1
997,2014-11-01,성남,5,0.0331,0.1111,0
998,2014-11-01,수원,5,0.0331,0.1111,0
999,2014-11-01,광주,4,0.0185,0.1111,0
1000,2014-11-01,남양주,4,0.0226,0.1111,0
1001,2014-11-01,광명,4,0.1176,0.1111,0
1002,2014-11-01,양주,2,0.0165,0.1111,0
1003,2014-11-01,고양,2,0.0217,0.1111,0
1004,2014-11-01,포천,1,0.0169,0.1111,0
1005,2014-11-01,화성,1,0.0185,0.1111,0
1006,2014-12-01,경기도,101,0.0256,0.5238,0.5619
1007,2014-12-01,광주,12,0.0188,0.1428,0.1714
1008,2014-12-01,광명,7,0.0795,0.0476,0
1009,2014-12-01,고양,7,0.0192,0.0952,0
1010,2014-12-01,성남,6,0.028,0.0952,0.0666
1011,2014-12-01,경주,4,0.0397,0.0476,0
1012,2014-12-01,인천,4,0.0267,0.0476,0
1013,2014-12-01,수원,4,0.0383,0.0476,0
1014,2014-12-01,용인,3,0.0211,0.1428,0.1047
1015,2014-12-01,안산,3,0.0428,0.0952,0.0666
1016,2014-12-01,이천,2,0.0192,0.0952,0.0142
1017,2014-12-01,파주,2,0.0249,0.0476,0
1018,2014-12-01,김포,2,0.0188,0.0952,0
1019,2014-12-01,양평,2,0.0192,0.0476,0
1020,2014-12-01,남양주,2,0.0192,0.0952,0.0761
1021,2014-12-01,신도시,1,0.025,0.0476,0
1022,2014-12-01,시흥,1,0.025,0.0952,0.0047
1023,2014-12-01,위례지구,1,0.025,0.0476,0
1024,2014-12-01,부천,1,0.025,0.0952,0.0047
1025,2014-12-01,가평,1,0.0188,0.0476,0
1026,2014-12-01,대구,1,0.0217,0.0476,0
1027,2014-12-01,여주,1,0.0192,0.0476,0
1028,2015-01-01,경기도,82,0.0223,0.9047,0.8023
1029,2015-01-01,수원,14,0.0196,0.1428,0.0023
1030,2015-01-01,과천,8,0.0165,0.0952,0
1031,2015-01-01,가평,8,0.0605,0.0476,0
1032,2015-01-01,성남,8,0.0165,0.0952,0
1033,2015-01-01,광주,4,0.0433,0.0476,0
1034,2015-01-01,강원도,3,0.0244,0.0476,0
1035,2015-01-01,김포,3,0.081,0.0476,0
1036,2015-01-01,고양,3,0.0224,0.0476,0
1037,2015-01-01,안산,2,0.02,0.0476,0
1038,2015-01-01,연천,2,0.0253,0.0476,0
1039,2015-01-01,양주,2,0.02,0.0476,0
1040,2015-01-01,용인,2,0.0215,0.0476,0
1041,2015-01-01,서울시,2,0.0164,0.0476,0
1042,2015-01-01,양평,2,0.0454,0.0476,0
